hash_inn,y
101448,34
101450,12
101470,12
101481,12
101487,12
101491,12
101500,14
101519,12
101521,12
101535,12
101557,12
101562,34
101567,34
101568,12
101584,12
101593,12
101597,12
101616,12
101618,14
101641,12
101674,12
101684,12
101691,12
101708,12
101712,12
101713,12
101714,12
101737,12
101739,12
101744,12
101752,12
101753,14
101759,26
101761,12
101769,12
101781,12
101782,12
101792,12
101793,12
101809,12
101814,12
101850,12
101852,12
101863,12
101864,12
101865,12
101868,12
101870,12
101876,14
101879,12
101900,12
101905,12
101909,12
101925,12
101929,12
101931,12
101934,12
101951,12
101958,12
101961,12
101965,12
101970,12
101971,12
101978,14
101979,12
101981,14
101987,12
102006,12
102035,12
102037,12
102044,12
102052,14
102053,12
102056,12
102058,12
102062,12
102068,12
102072,12
102088,14
102094,12
102105,12
102111,12
102119,12
102128,12
102131,12
102135,12
102136,3
102173,14
102177,14
102183,12
102194,52
102198,12
102201,12
102210,12
102213,34
102215,12
102216,12
102237,12
102244,12
102264,12
102266,12
102270,14
102278,12
102283,12
102284,12
102286,12
102290,12
102295,12
102298,12
102307,12
102308,14
102329,12
102351,34
102357,12
102358,12
102374,12
102382,26
102387,12
102393,14
102401,12
102402,12
102403,14
102424,12
102428,12
102432,12
102449,12
102453,12
102465,12
102468,12
102469,12
102472,12
102485,12
102486,12
102487,12
102492,14
102499,34
102521,12
102525,34
102526,12
102530,12
102532,14
102542,12
102544,12
102546,12
102547,12
102554,34
102556,12
102557,11
102559,12
102578,12
102589,12
102594,14
102595,12
102598,12
102608,12
102618,12
102624,12
102629,12
102638,12
102657,12
102664,12
102671,12
102672,12
102687,12
102690,12
102693,12
102694,12
102709,12
102711,12
102719,12
102733,14
102734,52
102744,12
102757,34
102759,14
102763,12
102770,12
102779,12
102785,12
102796,12
102810,12
102820,14
102831,12
102839,12
102842,14
102851,12
102853,12
102859,14
102865,12
102882,12
102889,14
102894,12
102895,52
102900,14
102901,12
102902,12
102904,12
102913,12
102919,12
102927,12
102930,12
102931,34
102939,12
102940,34
102948,12
102959,12
102964,12
102984,12
102985,12
102990,12
103024,12
103032,12
103042,12
103046,12
103051,12
103057,12
103058,12
103070,12
103072,12
103084,12
103085,12
103087,12
103094,52
103101,34
103113,12
103115,12
103123,12
103131,12
103139,12
103141,12
103154,12
103166,12
103171,12
103172,12
103176,12
103182,14
103187,14
103203,12
103208,12
103209,14
103220,12
103229,12
103259,12
103263,12
103264,12
103286,12
103321,12
103325,12
103330,14
103335,12
103343,12
103348,12
103349,12
103350,12
103352,11
103353,11
103354,34
103359,14
103369,12
103373,12
103374,12
103384,12
103388,34
103393,52
103399,12
103412,12
103415,12
103420,12
103421,12
103430,12
103431,12
103436,14
103441,14
103444,34
103457,12
103464,12
103468,12
103477,12
103485,12
103488,14
103493,12
103494,12
103499,12
103522,12
103545,12
103546,12
103549,12
103561,12
103570,52
103573,12
103589,14
103594,12
103607,12
103618,12
103619,12
103627,12
103633,12
103634,12
103640,12
103641,12
103644,12
103658,14
103663,12
103664,12
103684,12
103688,12
103689,12
103700,12
103717,12
103723,12
103728,12
103731,12
103739,12
103740,12
103742,12
103748,12
103752,12
103782,12
103785,12
103793,12
103808,12
103813,12
103817,14
103832,12
103834,14
103857,12
103865,14
103884,12
103920,12
103931,14
103944,12
103950,12
103951,12
103960,14
103961,14
103976,12
103985,12
103987,12
103993,12
103994,47
104006,12
104009,12
104011,14
104013,12
104017,12
104026,12
104027,12
104066,52
104072,12
104077,12
104079,12
104084,14
104090,12
104091,52
104106,12
104110,12
104112,12
104124,52
104135,12
104151,14
104152,12
104155,12
104157,12
104164,12
104170,34
104193,12
104207,12
104233,12
104236,12
104238,52
104240,12
104257,14
104273,12
104274,12
104281,12
104290,12
104291,14
104299,46
104300,12
104306,12
104309,12
104314,14
104317,12
104339,12
104356,12
104367,12
104371,12
104374,12
104379,12
104394,12
104395,12
104403,14
104409,12
104414,12
104419,12
104432,12
104434,12
104446,52
104457,12
104462,12
104464,12
104469,12
104470,52
104471,12
104492,12
104493,52
104521,52
104530,12
104533,12
104557,12
104567,14
104579,12
104592,12
104601,12
104621,12
104622,12
104623,12
104628,12
104635,12
104664,12
104673,12
104674,52
104678,34
104680,12
104695,14
104697,12
104705,12
104706,12
104710,12
104715,12
104718,12
104719,12
104728,12
104729,12
104741,12
104751,12
104763,12
104765,12
104771,52
104781,12
104788,12
104806,14
104830,12
104832,52
104837,12
104842,12
104845,12
104877,12
104887,12
104906,14
104924,12
104929,12
104941,12
104948,12
104960,12
104966,12
104968,12
104972,14
104988,12
104989,12
105008,12
105020,34
105044,12
105061,12
105076,12
105081,12
105093,12
105106,12
105111,12
105132,12
105142,12
105193,34
105202,12
105209,12
105217,12
105225,12
105226,12
105229,12
105234,12
105238,12
105263,34
105276,52
105279,14
105286,14
105288,12
105294,12
105295,12
105306,14
105312,14
105314,12
105318,12
105320,14
105326,12
105338,12
105349,12
105357,12
105373,12
105379,12
105380,12
105389,12
105397,11
105406,12
105407,12
105412,12
105419,12
105432,12
105436,12
105438,14
105446,12
105451,34
105457,12
105462,12
105465,12
105471,12
105476,14
105495,12
105512,12
105516,12
105520,12
105525,12
105529,34
105539,12
105549,52
105554,12
105578,12
105582,12
105588,12
105590,12
105591,12
105592,12
105607,52
105609,12
105610,12
105637,34
105645,12
105657,12
105671,12
105672,12
105673,12
105691,12
105694,12
105711,12
105724,12
105730,12
105742,12
105744,6
105754,12
105771,12
105774,34
105801,12
105805,12
105807,12
105822,14
105831,12
105833,12
105848,12
105887,12
105892,12
105895,14
105897,12
105899,39
105901,12
105908,12
105920,12
105932,14
105950,12
105955,12
105966,12
105976,12
105977,12
105978,12
106002,12
106028,12
106047,12
106064,12
106069,12
106076,12
106079,12
106114,12
106122,14
106123,12
106124,52
106133,12
106136,14
106141,34
106142,12
106148,11
106149,12
106161,14
106182,12
106203,12
106210,12
106232,12
106250,12
106255,12
106264,12
106267,12
106275,12
106282,20
106291,12
106300,12
106306,12
106318,12
106319,12
106321,12
106324,12
106325,14
106334,12
106341,12
106348,14
106351,12
106358,12
106362,12
106364,12
106371,12
106399,12
106403,14
106415,12
106421,12
106425,12
106435,12
106438,12
106449,12
106461,12
106480,34
106500,34
106502,12
106529,12
106530,12
106552,12
106561,14
106563,12
106566,12
106571,52
106578,14
106592,12
106599,12
106601,12
106606,12
106607,12
106612,12
106615,14
106620,12
106628,12
106632,12
106636,12
106639,12
106657,12
106668,12
106669,12
106670,12
106673,12
106680,12
106696,12
106698,12
106703,12
106711,12
106721,14
106730,12
106743,12
106749,12
106792,12
106794,14
106808,14
106820,12
106831,12
106833,12
106836,12
106840,12
106843,12
106862,12
106864,12
106866,12
106874,52
106888,12
106892,12
106897,52
106903,12
106916,12
106919,12
106926,12
106927,14
106931,12
106936,12
106939,12
106943,12
106948,12
106970,14
106993,12
107002,12
107019,14
107021,12
107024,14
107028,12
107036,12
107050,12
107067,12
107068,12
107078,12
107101,12
107110,12
107112,12
107122,12
107125,12
107132,12
107136,52
107150,12
107152,14
107156,34
107163,12
107164,12
107165,12
107175,12
107181,12
107190,14
107194,12
107196,52
107213,34
107217,12
107234,12
107238,12
107241,12
107244,12
107253,12
107255,14
107257,12
107258,12
107267,14
107282,12
107287,14
107289,12
107300,12
107304,12
107314,12
107323,12
107332,14
107341,12
107348,12
107354,12
107356,12
107358,12
107377,12
107379,12
107382,12
107386,12
107391,12
107395,12
107409,14
107410,12
107413,12
107436,12
107452,12
107454,12
107468,12
107489,12
107497,12
107510,12
107515,12
107519,12
107558,12
107564,26
107570,12
107571,12
107573,12
107575,12
107591,12
107594,12
107600,12
107601,12
107616,11
107617,12
107627,14
107631,12
107635,12
107638,12
107639,6
107648,52
107651,12
107658,12
107664,12
107685,12
107688,14
107695,12
107714,12
107715,52
107719,12
107727,12
107759,12
107762,12
107773,12
107775,14
107781,12
107813,12
107864,12
107868,52
107875,12
107884,12
107888,12
107901,12
107904,12
107906,12
107924,12
107934,12
107935,14
107948,12
107950,12
107954,12
107984,12
107994,12
108014,14
108015,12
108020,12
108031,12
108038,12
108050,26
108060,12
108061,52
108069,14
108073,11
108081,34
108089,12
108097,12
108103,12
108106,12
108127,12
108129,12
108133,12
108134,34
108140,14
108141,12
108142,34
108154,12
108157,12
108165,12
108173,12
108180,12
108200,12
108201,12
108211,12
108219,12
108224,12
108226,12
108227,12
108230,12
108233,52
108241,12
108243,12
108244,12
108260,12
108261,12
108264,12
108272,44
108280,12
108281,12
108286,12
108287,12
108291,12
108293,14
108297,34
108298,14
108299,14
108307,12
108310,12
108318,14
108322,12
108335,12
108345,12
108350,12
108351,12
108355,12
108369,12
108389,12
108393,12
108398,14
108416,14
108427,12
108444,14
108462,12
108476,12
108493,12
108500,14
108504,12
108505,12
108514,12
108518,12
108524,12
108529,14
108545,12
108562,12
108577,52
108585,12
108591,12
108595,12
108613,12
108626,12
108631,12
108647,12
108665,12
108666,12
108671,12
108688,14
108697,12
108704,12
108713,12
108722,34
108724,12
108750,12
108771,52
108783,12
108789,12
108793,12
108794,6
108817,52
108841,12
108855,12
108857,12
108872,12
108876,34
108889,12
108898,12
108909,12
108913,12
108928,12
108929,12
108932,14
108939,52
108940,12
108955,12
108956,12
108961,14
108966,12
108967,12
108973,12
108975,12
108995,12
109005,20
109015,12
109026,12
109030,14
109051,12
109083,12
109084,12
109087,14
109094,14
109096,12
109100,12
109102,12
109109,14
109113,12
109126,12
109132,14
109151,12
109156,12
109172,12
109176,12
109189,14
109190,12
109222,12
109238,12
109254,12
109258,12
109288,14
109289,12
109291,12
109306,12
109307,12
109308,14
109333,12
109340,12
109346,34
109350,14
109354,14
109355,12
109362,14
109366,12
109403,12
109405,12
109413,12
109419,12
109423,12
109437,12
109441,34
109452,12
109455,52
109456,52
109459,12
109472,14
109474,14
109492,12
109495,12
109505,12
109513,12
109515,52
109524,12
109534,14
109538,12
109539,12
109550,12
109553,34
109555,12
109558,14
109566,12
109574,12
109580,12
109607,12
109618,14
109644,12
109651,34
109665,12
109689,12
109696,12
109698,34
109714,12
109722,12
109747,12
109750,12
109765,52
109770,12
109777,12
109787,14
109802,12
109818,12
109856,52
109872,52
109873,12
109879,12
109881,12
109885,14
109893,12
109895,12
109899,12
109914,12
109926,12
109947,12
109960,12
109967,12
109969,12
109971,12
109973,12
110031,12
110034,52
110047,12
110054,12
110060,12
110062,14
110065,14
110074,12
110078,12
110116,14
110122,12
110128,12
110138,12
110145,12
110165,14
110172,12
110175,14
110176,12
110195,12
110200,12
110212,14
110220,12
110230,12
110232,12
110258,12
110264,12
110267,12
110279,12
110280,12
110292,12
110294,12
110303,12
110306,12
110309,12
110326,12
110338,12
110347,12
110362,12
110365,12
110371,12
110372,12
110400,12
110404,12
110411,12
110427,12
110431,12
110435,14
110440,12
110443,12
110446,14
110449,34
110450,12
110452,12
110463,12
110467,14
110471,12
110479,52
110485,12
110486,12
110488,14
110490,34
110504,14
110519,14
110546,12
110548,11
110552,12
110572,12
110578,12
110579,12
110583,12
110590,12
110598,52
110600,12
110602,12
110608,14
110638,12
110654,26
110657,52
110659,12
110665,14
110670,12
110679,12
110698,12
110699,12
110700,12
110718,12
110721,12
110735,12
110754,12
110766,12
110779,14
110784,12
110789,12
110810,12
110812,12
110819,12
110821,12
110822,12
110827,53
110829,34
110832,12
110835,34
110839,12
110853,14
110857,14
110863,12
110865,12
110868,12
110871,12
110873,12
110883,12
110888,54
110906,12
110929,14
110936,34
110937,12
110939,12
110958,14
110968,12
110969,14
110981,34
110983,34
110987,12
110988,12
111018,12
111023,12
111029,12
111038,12
111054,12
111056,12
111063,12
111067,12
111082,12
111109,14
111121,12
111123,12
111131,12
111145,12
111149,12
111187,12
111196,12
111218,12
111238,52
111257,12
111269,52
111286,52
111287,12
111292,14
111296,34
111310,12
111311,52
111320,12
111322,12
111327,12
111338,12
111354,12
111364,26
111369,12
111372,14
111378,12
111381,12
111386,12
111393,12
111424,12
111436,14
111461,52
111473,12
111474,12
111479,12
111488,12
111498,12
111526,12
111545,14
111551,12
111552,12
111579,12
111614,12
111616,12
111619,14
111623,12
111640,12
111649,12
111651,12
111653,14
111655,12
111660,12
111666,12
111683,12
111695,14
111701,12
111704,12
111709,14
111718,52
111719,12
111734,12
111741,12
111749,12
111778,12
111782,12
111793,12
111796,12
111800,52
111814,12
111816,12
111831,12
111863,12
111866,12
111871,12
111880,12
111886,12
111906,14
111928,12
111932,12
111938,12
111957,12
111968,12
111975,12
111980,12
111983,12
111985,12
111986,12
112000,12
112014,12
112018,12
112023,12
112031,34
112038,12
112044,12
112045,52
112050,12
112053,12
112060,12
112068,12
112081,12
112085,34
112098,12
112099,12
112100,12
112103,12
112121,12
112142,14
112156,14
112160,12
112166,12
112167,12
112194,14
112201,12
112206,12
112233,12
112237,12
112238,52
112249,12
112251,12
112261,12
112272,12
112275,14
112290,12
112291,14
112293,52
112296,11
112297,12
112312,12
112326,12
112339,12
112343,12
112367,12
112370,12
112371,12
112381,12
112383,12
112414,12
112415,12
112424,39
112448,34
112470,47
112481,12
112494,14
112502,12
112506,12
112509,9
112518,14
112523,12
112524,12
112529,14
112533,12
112536,12
112541,12
112546,12
112551,12
112562,12
112588,12
112613,12
112624,12
112626,14
112631,12
112640,12
112654,12
112670,11
112679,12
112698,12
112722,12
112730,12
112736,12
112760,12
112766,12
112795,34
112799,12
112801,12
112815,12
112819,12
112822,12
112829,12
112848,12
112856,12
112869,14
112884,12
112888,12
112889,12
112891,12
112901,14
112906,12
112918,12
112932,12
112938,12
112946,12
112954,12
112957,34
112970,12
112971,14
112974,12
112975,52
112982,12
112989,12
112994,12
113006,12
113010,12
113016,12
113029,12
113056,12
113116,14
113125,12
113136,12
113138,12
113167,12
113171,12
113174,12
113184,12
113195,14
113202,12
113207,12
113212,12
113214,12
113266,12
113276,12
113284,34
113288,12
113301,12
113310,12
113327,12
113341,14
113384,12
113388,12
113399,12
113400,14
113402,12
113419,14
113423,12
113439,12
113455,12
113456,12
113467,52
113472,52
113475,12
113480,12
113486,12
113499,12
113540,12
113549,46
113551,12
113557,12
113558,12
113577,12
113582,12
113586,14
113588,14
113595,12
113627,12
113628,12
113644,52
113649,14
113650,12
113653,12
113656,12
113676,12
113691,12
113697,12
113700,12
113705,6
113708,14
113714,12
113716,12
113721,12
113727,14
113739,14
113743,12
113760,14
113774,12
113778,12
113781,12
113783,14
113804,12
113807,12
113809,12
113812,12
113813,14
113848,12
113851,14
113855,52
113882,11
113899,12
113913,14
113921,12
113933,12
113949,12
113954,12
113959,12
113962,12
113977,12
113983,34
113993,12
114001,12
114034,14
114061,12
114072,6
114079,12
114080,12
114114,12
114115,12
114123,12
114125,12
114128,12
114161,12
114171,12
114175,12
114176,12
114190,12
114208,12
114235,12
114238,12
114258,12
114263,12
114279,12
114287,12
114290,12
114294,12
114295,12
114299,26
114306,12
114307,12
114318,54
114320,12
114338,34
114339,14
114362,12
114363,12
114368,12
114371,14
114382,12
114386,12
114391,12
114408,12
114422,12
114425,12
114430,14
114431,14
114441,34
114454,12
114457,14
114464,12
114473,14
114476,14
114483,12
114486,12
114504,12
114507,12
114516,12
114527,12
114539,12
114545,14
114547,12
114550,34
114552,12
114555,12
114588,12
114612,14
114622,11
114636,12
114638,12
114642,12
114644,12
114648,14
114662,12
114667,12
114670,52
114673,12
114674,12
114679,12
114681,12
114682,12
114694,12
114707,12
114708,12
114714,12
114718,12
114757,12
114766,34
114779,34
114786,12
114795,12
114805,12
114811,12
114824,12
114828,12
114841,12
114842,12
114851,12
114878,14
114889,34
114911,12
114921,12
114923,12
114924,12
114926,12
114938,12
114939,12
114945,52
114976,12
114994,12
115008,12
115015,12
115016,12
115030,12
115034,12
115045,12
115046,12
115049,12
115051,14
115052,12
115053,12
115055,34
115056,12
115064,12
115067,12
115077,12
115086,14
115089,12
115115,12
115122,12
115130,12
115134,12
115146,12
115147,12
115155,34
115156,12
115167,12
115175,12
115182,12
115194,12
115207,12
115219,12
115223,12
115226,12
115227,12
115230,34
115235,12
115249,12
115259,12
115266,12
115286,12
115289,12
115302,12
115303,12
115304,12
115330,12
115331,12
115334,12
115339,12
115359,12
115361,12
115369,12
115372,12
115386,12
115388,34
115394,14
115412,12
115418,12
115422,4
115427,12
115429,12
115431,34
115432,12
115447,12
115449,12
115456,12
115460,12
115468,12
115469,12
115472,12
115473,14
115483,16
115488,12
115507,34
115514,12
115531,12
115536,12
115547,14
115558,12
115566,12
115576,12
115586,12
115597,12
115600,12
115607,12
115615,12
115621,12
115622,11
115627,12
115630,52
115632,12
115636,12
115639,12
115662,12
115668,12
115670,12
115678,12
115681,12
115685,14
115687,12
115694,12
115700,12
115703,12
115708,12
115737,6
115744,12
115751,12
115756,12
115763,53
115767,52
115778,12
115779,12
115806,12
115841,12
115846,12
115857,12
115877,12
115893,12
115910,12
115914,12
115917,12
115923,12
115924,14
115936,12
115945,12
115947,12
115950,34
115951,12
115955,12
115960,14
115969,12
115972,12
115978,16
115982,12
116006,12
116008,12
116012,12
116049,14
116052,12
116054,12
116060,12
116075,12
116078,12
116080,12
116087,12
116103,14
116104,12
116118,12
116140,12
116145,12
116147,12
116158,52
116159,12
116162,12
116170,14
116186,12
116189,14
116200,52
116202,12
116204,14
116214,12
116225,12
116228,12
116238,12
116245,14
116252,12
116258,12
116261,12
116271,12
116287,14
116289,12
116300,12
116317,12
116331,12
116333,12
116340,12
116351,14
116364,12
116382,12
116389,12
116390,12
116395,12
116396,12
116410,12
116412,12
116418,12
116428,12
116450,39
116465,12
116472,12
116473,12
116476,76
116494,12
116516,12
116517,52
116524,12
116525,52
116538,14
116541,12
116543,34
116555,12
116559,12
116564,12
116565,12
116574,12
116577,12
116592,12
116593,52
116598,12
116606,12
116610,12
116614,12
116630,12
116641,12
116653,12
116657,12
116672,12
116689,12
116693,12
116710,12
116715,12
116725,14
116733,12
116737,12
116741,12
116745,52
116754,52
116769,14
116778,12
116779,12
116793,12
116794,12
116815,26
116839,12
116855,12
116868,12
116872,12
116875,12
116880,12
116890,12
116901,12
116905,12
116921,12
116935,12
116944,12
116956,12
116973,14
116989,12
116994,12
116998,12
117005,12
117007,12
117015,12
117030,12
117031,12
117045,12
117046,12
117052,12
117053,12
117064,12
117069,12
117072,12
117075,12
117077,52
117097,12
117098,12
117099,12
117103,14
117106,12
117108,12
117115,14
117125,12
117142,12
117180,14
117182,34
117198,12
117204,12
117209,14
117223,6
117231,12
117238,12
117243,14
117251,12
117252,26
117264,34
117273,14
117278,12
117311,14
117313,12
117329,12
117331,12
117333,12
117339,12
117347,12
117353,12
117363,12
117364,12
117368,12
117389,12
117392,26
117395,12
117398,3
117400,12
117401,12
117414,12
117439,14
117440,12
117452,34
117497,12
117499,12
117503,12
117540,12
117544,12
117559,12
117563,12
117578,12
117584,12
117588,14
117616,39
117629,12
117631,12
117635,12
117641,14
117648,12
117652,12
117653,12
117672,12
117675,12
117676,20
117697,12
117712,12
117715,12
117716,12
117722,12
117756,12
117767,12
117768,12
117771,12
117797,12
117799,34
117803,12
117806,12
117808,12
117811,12
117825,12
117828,12
117829,12
117851,12
117852,12
117863,12
117872,12
117873,12
117892,12
117894,12
117904,12
117912,14
117913,11
117920,12
117934,12
117952,12
117960,12
117983,12
117985,12
117997,12
118000,12
118011,34
118014,12
118028,12
118033,12
118043,12
118052,12
118065,12
118066,12
118074,12
118076,12
118080,12
118093,12
118094,14
118106,12
118109,34
118149,12
118150,14
118152,12
118153,34
118154,12
118167,12
118168,12
118178,12
118184,14
118192,14
118203,12
